t,v(t)
155.04,-120.592
155.06,-120.576
155.08,-120.56
155.1,-120.544
155.12,-120.528
155.14,-120.512
155.16,-120.496
155.18,-120.481
155.2,-120.465
155.22,-120.449
155.24,-120.433
155.26,-120.417
155.28,-120.401
155.3,-120.386
155.32,-120.37
155.34,-120.354
155.36,-120.338
155.38,-120.322
155.4,-120.307
155.42,-120.291
155.44,-120.275
155.46,-120.259
155.48,-120.244
155.5,-120.228
155.52,-120.212
155.54,-120.196
155.56,-120.18
155.58,-120.165
155.6,-120.149
155.62,-120.133
155.64,-120.117
155.66,-120.102
155.68,-120.086
155.7,-120.07
155.72,-120.055
155.74,-120.039
155.76,-120.023
155.78,-120.007
155.8,-119.992
155.82,-119.976
155.84,-119.96
155.86,-119.945
155.88,-119.929
155.9,-119.913
155.92,-119.898
155.94,-119.882
155.96,-119.866
155.98,-119.851
156,-119.835
156.02,-119.819
156.04,-119.804
156.06,-119.788
156.08,-119.772
156.1,-119.757
156.12,-119.741
156.14,-119.725
156.16,-119.71
156.18,-119.694
156.2,-119.679
156.22,-119.663
156.24,-119.647
156.26,-119.632
156.28,-119.616
156.3,-119.601
156.32,-119.585
156.34,-119.569
156.36,-119.554
156.38,-119.538
156.4,-119.523
156.42,-119.507
156.44,-119.492
156.46,-119.476
156.48,-119.46
156.5,-119.445
156.52,-119.429
156.54,-119.414
156.56,-119.398
156.58,-119.383
156.6,-119.367
156.62,-119.352
156.64,-119.336
156.66,-119.321
156.68,-119.305
156.7,-119.29
156.72,-119.274
156.74,-119.259
156.76,-119.243
156.78,-119.228
156.8,-119.212
156.82,-119.197
156.84,-119.181
156.86,-119.166
156.88,-119.15
156.9,-119.135
156.92,-119.12
156.94,-119.104
156.96,-119.089
156.98,-119.073
157,-119.058
157.02,-119.042
157.04,-119.027
157.06,-119.011
157.08,-118.996
157.1,-118.981
157.12,-118.965
157.14,-118.95
157.16,-118.934
157.18,-118.919
157.2,-118.904
157.22,-118.888
157.24,-118.873
157.26,-118.858
157.28,-118.842
157.3,-118.827
157.32,-118.811
157.34,-118.796
157.36,-118.781
157.38,-118.765
157.4,-118.75
157.42,-118.735
157.44,-118.719
157.46,-118.704
157.48,-118.689
157.5,-118.673
157.52,-118.658
157.54,-118.643
157.56,-118.627
157.58,-118.612
157.6,-118.597
157.62,-118.581
157.64,-118.566
157.66,-118.551
157.68,-118.536
157.7,-118.52
157.72,-118.505
157.74,-118.49
157.76,-118.475
157.78,-118.459
157.8,-118.444
157.82,-118.429
157.84,-118.413
157.86,-118.398
157.88,-118.383
157.9,-118.368
157.92,-118.353
157.94,-118.337
157.96,-118.322
157.98,-118.307
158,-118.292
158.02,-118.276
158.04,-118.261
158.06,-118.246
158.08,-118.231
158.1,-118.216
158.12,-118.2
158.14,-118.185
158.16,-118.17
158.18,-118.155
158.2,-118.14
158.22,-118.125
158.24,-118.109
158.26,-118.094
158.28,-118.079
158.3,-118.064
158.32,-118.049
158.34,-118.034
158.36,-118.018
158.38,-118.003
158.4,-117.988
158.42,-117.973
158.44,-117.958
158.46,-117.943
158.48,-117.928
158.5,-117.913
158.52,-117.898
158.54,-117.882
158.56,-117.867
158.58,-117.852
158.6,-117.837
158.62,-117.822
158.64,-117.807
158.66,-117.792
158.68,-117.777
158.7,-117.762
158.72,-117.747
158.74,-117.732
158.76,-117.717
158.78,-117.702
158.8,-117.687
158.82,-117.671
158.84,-117.656
158.86,-117.641
158.88,-117.626
158.9,-117.611
158.92,-117.596
158.94,-117.581
158.96,-117.566
158.98,-117.551
159,-117.536
159.02,-117.521
159.04,-117.506
159.06,-117.491
159.08,-117.476
159.1,-117.461
159.12,-117.446
159.14,-117.431
159.16,-117.416
159.18,-117.401
159.2,-117.386
159.22,-117.372
159.24,-117.357
159.26,-117.342
159.28,-117.327
159.3,-117.312
159.32,-117.297
159.34,-117.282
159.36,-117.267
159.38,-117.252
159.4,-117.237
159.42,-117.222
159.44,-117.207
159.46,-117.192
159.48,-117.177
159.5,-117.163
159.52,-117.148
159.54,-117.133
159.56,-117.118
159.58,-117.103
159.6,-117.088
159.62,-117.073
159.64,-117.058
159.66,-117.044
159.68,-117.029
159.7,-117.014
159.72,-116.999
159.74,-116.984
159.76,-116.969
159.78,-116.954
159.8,-116.94
159.82,-116.925
159.84,-116.91
159.86,-116.895
159.88,-116.88
159.9,-116.865
159.92,-116.851
159.94,-116.836
159.96,-116.821
159.98,-116.806
160,-116.791
160.02,-116.777
160.04,-116.762
160.06,-116.747
160.08,-116.732
160.1,-116.718
160.12,-116.703
160.14,-116.688
160.16,-116.673
160.18,-116.659
160.2,-116.644
160.22,-116.629
160.24,-116.614
160.26,-116.6
160.28,-116.585
160.3,-116.57
160.32,-116.555
160.34,-116.541
160.36,-116.526
160.38,-116.511
160.4,-116.496
160.42,-116.482
160.44,-116.467
160.46,-116.452
160.48,-116.438
160.5,-116.423
160.52,-116.408
160.54,-116.394
160.56,-116.379
160.58,-116.364
160.6,-116.35
160.62,-116.335
160.64,-116.32
160.66,-116.306
160.68,-116.291
160.7,-116.276
160.72,-116.262
160.74,-116.247
160.76,-116.232
160.78,-116.218
160.8,-116.203
160.82,-116.188
160.84,-116.174
160.86,-116.159
160.88,-116.145
160.9,-116.13
160.92,-116.115
160.94,-116.101
160.96,-116.086
160.98,-116.072
161,-116.057
161.02,-116.042
161.04,-116.028
161.06,-116.013
161.08,-115.999
161.1,-115.984
161.12,-115.969
161.14,-115.955
161.16,-115.94
161.18,-115.926
161.2,-115.911
161.22,-115.897
161.24,-115.882
161.26,-115.868
161.28,-115.853
161.3,-115.839
161.32,-115.824
161.34,-115.809
161.36,-115.795
161.38,-115.78
161.4,-115.766
161.42,-115.751
161.44,-115.737
161.46,-115.722
161.48,-115.708
161.5,-115.693
161.52,-115.679
161.54,-115.664
161.56,-115.65
161.58,-115.636
161.6,-115.621
161.62,-115.607
161.64,-115.592
161.66,-115.578
161.68,-115.563
161.7,-115.549
161.72,-115.534
161.74,-115.52
161.76,-115.505
161.78,-115.491
161.8,-115.477
161.82,-115.462
161.84,-115.448
161.86,-115.433
161.88,-115.419
161.9,-115.404
161.92,-115.39
161.94,-115.376
161.96,-115.361
161.98,-115.347
162,-115.332
162.02,-115.318
162.04,-115.304
162.06,-115.289
162.08,-115.275
162.1,-115.261
162.12,-115.246
162.14,-115.232
162.16,-115.217
162.18,-115.203
162.2,-115.189
162.22,-115.174
162.24,-115.16
162.26,-115.146
162.28,-115.131
162.3,-115.117
162.32,-115.103
162.34,-115.088
162.36,-115.074
162.38,-115.06
162.4,-115.045
162.42,-115.031
162.44,-115.017
162.46,-115.002
162.48,-114.988
162.5,-114.974
162.52,-114.96
162.54,-114.945
162.56,-114.931
162.58,-114.917
162.6,-114.902
162.62,-114.888
162.64,-114.874
162.66,-114.86
162.68,-114.845
162.7,-114.831
162.72,-114.817
162.74,-114.803
162.76,-114.788
162.78,-114.774
162.8,-114.76
162.82,-114.746
162.84,-114.731
162.86,-114.717
162.88,-114.703
162.9,-114.689
162.92,-114.675
162.94,-114.66
162.96,-114.646
162.98,-114.632
163,-114.618
163.02,-114.604
163.04,-114.589
163.06,-114.575
163.08,-114.561
163.1,-114.547
163.12,-114.533
163.14,-114.518
163.16,-114.504
163.18,-114.49
163.2,-114.476
163.22,-114.462
163.24,-114.448
163.26,-114.434
163.28,-114.419
163.3,-114.405
163.32,-114.391
163.34,-114.377
163.36,-114.363
163.38,-114.349
163.4,-114.335
163.42,-114.32
163.44,-114.306
163.46,-114.292
163.48,-114.278
163.5,-114.264
163.52,-114.25
163.54,-114.236
163.56,-114.222
163.58,-114.208
163.6,-114.194
163.62,-114.18
163.64,-114.165
163.66,-114.151
163.68,-114.137
163.7,-114.123
163.72,-114.109
163.74,-114.095
163.76,-114.081
163.78,-114.067
163.8,-114.053
163.82,-114.039
163.84,-114.025
163.86,-114.011
163.88,-113.997
163.9,-113.983
163.92,-113.969
163.94,-113.955
163.96,-113.941
163.98,-113.927
164,-113.913
164.02,-113.899
164.04,-113.885
164.06,-113.871
164.08,-113.857
164.1,-113.843
164.12,-113.829
164.14,-113.815
164.16,-113.801
164.18,-113.787
164.2,-113.773
164.22,-113.759
164.24,-113.745
164.26,-113.731
164.28,-113.717
164.3,-113.703
164.32,-113.689
164.34,-113.675
164.36,-113.661
164.38,-113.647
164.4,-113.633
164.42,-113.619
164.44,-113.605
164.46,-113.592
164.48,-113.578
164.5,-113.564
164.52,-113.55
164.54,-113.536
164.56,-113.522
164.58,-113.508
164.6,-113.494
164.62,-113.48
164.64,-113.466
164.66,-113.453
164.68,-113.439
164.7,-113.425
164.72,-113.411
164.74,-113.397
164.76,-113.383
164.78,-113.369
164.8,-113.355
164.82,-113.342
164.84,-113.328
164.86,-113.314
164.88,-113.3
164.9,-113.286
164.92,-113.272
164.94,-113.259
164.96,-113.245
164.98,-113.231
165,-113.217
165.02,-113.203
165.04,-113.189
165.06,-113.176
165.08,-113.162
165.1,-113.148
165.12,-113.134
165.14,-113.12
165.16,-113.107
165.18,-113.093
165.2,-113.079
165.22,-113.065
165.24,-113.051
165.26,-113.038
165.28,-113.024
165.3,-113.01
165.32,-112.996
165.34,-112.983
165.36,-112.969
165.38,-112.955
165.4,-112.941
165.42,-112.928
165.44,-112.914
165.46,-112.9
165.48,-112.886
165.5,-112.873
165.52,-112.859
165.54,-112.845
165.56,-112.831
165.58,-112.818
165.6,-112.804
165.62,-112.79
165.64,-112.777
165.66,-112.763
165.68,-112.749
165.7,-112.736
165.72,-112.722
165.74,-112.708
165.76,-112.694
165.78,-112.681
165.8,-112.667
165.82,-112.653
165.84,-112.64
165.86,-112.626
165.88,-112.612
165.9,-112.599
165.92,-112.585
165.94,-112.571
165.96,-112.558
165.98,-112.544
166,-112.531
166.02,-112.517
166.04,-112.503
166.06,-112.49
166.08,-112.476
166.1,-112.462
166.12,-112.449
166.14,-112.435
166.16,-112.422
166.18,-112.408
166.2,-112.394
166.22,-112.381
166.24,-112.367
166.26,-112.354
166.28,-112.34
166.3,-112.326
166.32,-112.313
166.34,-112.299
166.36,-112.286
166.38,-112.272
166.4,-112.258
166.42,-112.245
166.44,-112.231
166.46,-112.218
166.48,-112.204
166.5,-112.191
166.52,-112.177
166.54,-112.164
166.56,-112.15
166.58,-112.137
166.6,-112.123
166.62,-112.109
166.64,-112.096
166.66,-112.082
166.68,-112.069
166.7,-112.055
166.72,-112.042
166.74,-112.028
166.76,-112.015
166.78,-112.001
166.8,-111.988
166.82,-111.974
166.84,-111.961
166.86,-111.947
166.88,-111.934
166.9,-111.92
166.92,-111.907
166.94,-111.893
166.96,-111.88
166.98,-111.867
167,-111.853
167.02,-111.84
167.04,-111.826
167.06,-111.813
167.08,-111.799
167.1,-111.786
167.12,-111.772
167.14,-111.759
167.16,-111.745
167.18,-111.732
167.2,-111.719
167.22,-111.705
167.24,-111.692
167.26,-111.678
167.28,-111.665
167.3,-111.652
167.32,-111.638
167.34,-111.625
167.36,-111.611
167.38,-111.598
167.4,-111.585
167.42,-111.571
167.44,-111.558
167.46,-111.544
167.48,-111.531
167.5,-111.518
167.52,-111.504
167.54,-111.491
167.56,-111.478
167.58,-111.464
167.6,-111.451
167.62,-111.437
167.64,-111.424
167.66,-111.411
167.68,-111.397
167.7,-111.384
167.72,-111.371
167.74,-111.357
167.76,-111.344
167.78,-111.331
167.8,-111.317
167.82,-111.304
167.84,-111.291
167.86,-111.277
167.88,-111.264
167.9,-111.251
167.92,-111.238
167.94,-111.224
167.96,-111.211
167.98,-111.198
168,-111.184
168.02,-111.171
168.04,-111.158
168.06,-111.145
168.08,-111.131
168.1,-111.118
168.12,-111.105
168.14,-111.091
168.16,-111.078
168.18,-111.065
168.2,-111.052
168.22,-111.038
168.24,-111.025
168.26,-111.012
168.28,-110.999
168.3,-110.985
168.32,-110.972
168.34,-110.959
168.36,-110.946
168.38,-110.933
168.4,-110.919
168.42,-110.906
168.44,-110.893
168.46,-110.88
168.48,-110.866
168.5,-110.853
168.52,-110.84
168.54,-110.827
168.56,-110.814
168.58,-110.8
168.6,-110.787
168.62,-110.774
168.64,-110.761
168.66,-110.748
168.68,-110.735
168.7,-110.721
168.72,-110.708
168.74,-110.695
168.76,-110.682
168.78,-110.669
168.8,-110.656
168.82,-110.642
168.84,-110.629
168.86,-110.616
168.88,-110.603
168.9,-110.59
168.92,-110.577
168.94,-110.564
168.96,-110.551
168.98,-110.537
169,-110.524
169.02,-110.511
169.04,-110.498
169.06,-110.485
169.08,-110.472
169.1,-110.459
169.12,-110.446
169.14,-110.433
169.16,-110.419
169.18,-110.406
169.2,-110.393
169.22,-110.38
169.24,-110.367
169.26,-110.354
169.28,-110.341
169.3,-110.328
169.32,-110.315
169.34,-110.302
169.36,-110.289
169.38,-110.276
169.4,-110.263
169.42,-110.25
169.44,-110.237
169.46,-110.223
169.48,-110.21
169.5,-110.197
169.52,-110.184
169.54,-110.171
169.56,-110.158
169.58,-110.145
169.6,-110.132
169.62,-110.119
169.64,-110.106
169.66,-110.093
169.68,-110.08
169.7,-110.067
169.72,-110.054
169.74,-110.041
169.76,-110.028
169.78,-110.015
169.8,-110.002
169.82,-109.989
169.84,-109.976
169.86,-109.963
169.88,-109.95
169.9,-109.937
169.92,-109.924
169.94,-109.911
169.96,-109.899
169.98,-109.886
170,-109.873
170.02,-109.86
170.04,-109.847
170.06,-109.834
170.08,-109.821
170.1,-109.808
170.12,-109.795
170.14,-109.782
170.16,-109.769
170.18,-109.756
170.2,-109.743
170.22,-109.73
170.24,-109.717
170.26,-109.705
170.28,-109.692
170.3,-109.679
170.32,-109.666
170.34,-109.653
170.36,-109.64
170.38,-109.627
170.4,-109.614
170.42,-109.601
170.44,-109.589
170.46,-109.576
170.48,-109.563
170.5,-109.55
170.52,-109.537
170.54,-109.524
170.56,-109.511
170.58,-109.498
170.6,-109.486
170.62,-109.473
170.64,-109.46
170.66,-109.447
170.68,-109.434
170.7,-109.421
170.72,-109.409
170.74,-109.396
170.76,-109.383
170.78,-109.37
170.8,-109.357
170.82,-109.344
170.84,-109.332
170.86,-109.319
170.88,-109.306
170.9,-109.293
170.92,-109.28
170.94,-109.268
170.96,-109.255
170.98,-109.242
171,-109.229
171.02,-109.216
171.04,-109.204
171.06,-109.191
171.08,-109.178
171.1,-109.165
171.12,-109.153
171.14,-109.14
171.16,-109.127
171.18,-109.114
171.2,-109.102
171.22,-109.089
171.24,-109.076
171.26,-109.063
171.28,-109.051
171.3,-109.038
171.32,-109.025
171.34,-109.012
171.36,-109
171.38,-108.987
171.4,-108.974
171.42,-108.961
171.44,-108.949
171.46,-108.936
171.48,-108.923
171.5,-108.911
171.52,-108.898
171.54,-108.885
171.56,-108.872
171.58,-108.86
171.6,-108.847
171.62,-108.834
171.64,-108.822
171.66,-108.809
171.68,-108.796
171.7,-108.784
171.72,-108.771
171.74,-108.758
171.76,-108.746
171.78,-108.733
171.8,-108.72
171.82,-108.708
171.84,-108.695
171.86,-108.682
171.88,-108.67
171.9,-108.657
171.92,-108.644
171.94,-108.632
171.96,-108.619
171.98,-108.607
172,-108.594
172.02,-108.581
172.04,-108.569
172.06,-108.556
172.08,-108.543
172.1,-108.531
172.12,-108.518
172.14,-108.506
172.16,-108.493
172.18,-108.48
172.2,-108.468
172.22,-108.455
172.24,-108.443
172.26,-108.43
172.28,-108.417
172.3,-108.405
172.32,-108.392
172.34,-108.38
172.36,-108.367
172.38,-108.355
172.4,-108.342
172.42,-108.329
172.44,-108.317
172.46,-108.304
172.48,-108.292
172.5,-108.279
172.52,-108.267
172.54,-108.254
172.56,-108.242
172.58,-108.229
172.6,-108.217
172.62,-108.204
172.64,-108.191
172.66,-108.179
172.68,-108.166
172.7,-108.154
172.72,-108.141
172.74,-108.129
172.76,-108.116
172.78,-108.104
172.8,-108.091
172.82,-108.079
172.84,-108.066
172.86,-108.054
172.88,-108.041
172.9,-108.029
172.92,-108.016
172.94,-108.004
172.96,-107.991
172.98,-107.979
173,-107.966
173.02,-107.954
173.04,-107.942
173.06,-107.929
173.08,-107.917
173.1,-107.904
173.12,-107.892
173.14,-107.879
173.16,-107.867
173.18,-107.854
173.2,-107.842
173.22,-107.83
173.24,-107.817
173.26,-107.805
173.28,-107.792
173.3,-107.78
173.32,-107.767
173.34,-107.755
173.36,-107.743
173.38,-107.73
173.4,-107.718
173.42,-107.705
173.44,-107.693
173.46,-107.68
173.48,-107.668
173.5,-107.656
173.52,-107.643
173.54,-107.631
173.56,-107.619
173.58,-107.606
173.6,-107.594
173.62,-107.581
173.64,-107.569
173.66,-107.557
173.68,-107.544
173.7,-107.532
173.72,-107.52
173.74,-107.507
173.76,-107.495
173.78,-107.483
173.8,-107.47
173.82,-107.458
173.84,-107.445
173.86,-107.433
173.88,-107.421
173.9,-107.408
173.92,-107.396
173.94,-107.384
173.96,-107.371
173.98,-107.359
174,-107.347
174.02,-107.335
174.04,-107.322
174.06,-107.31
174.08,-107.298
174.1,-107.285
174.12,-107.273
174.14,-107.261
174.16,-107.248
174.18,-107.236
174.2,-107.224
174.22,-107.212
174.24,-107.199
174.26,-107.187
174.28,-107.175
174.3,-107.162
174.32,-107.15
174.34,-107.138
174.36,-107.126
174.38,-107.113
174.4,-107.101
174.42,-107.089
174.44,-107.077
174.46,-107.064
174.48,-107.052
174.5,-107.04
174.52,-107.028
174.54,-107.015
174.56,-107.003
174.58,-106.991
174.6,-106.979
174.62,-106.966
174.64,-106.954
174.66,-106.942
174.68,-106.93
174.7,-106.918
174.72,-106.905
174.74,-106.893
174.76,-106.881
174.78,-106.869
174.8,-106.857
174.82,-106.844
174.84,-106.832
174.86,-106.82
174.88,-106.808
174.9,-106.796
174.92,-106.783
174.94,-106.771
174.96,-106.759
174.98,-106.747
175,-106.735
175.02,-106.723
175.04,-106.71
175.06,-106.698
175.08,-106.686
175.1,-106.674
175.12,-106.662
175.14,-106.65
175.16,-106.638
175.18,-106.625
175.2,-106.613
175.22,-106.601
175.24,-106.589
175.26,-106.577
175.28,-106.565
175.3,-106.553
175.32,-106.541
175.34,-106.528
175.36,-106.516
175.38,-106.504
175.4,-106.492
175.42,-106.48
175.44,-106.468
175.46,-106.456
175.48,-106.444
175.5,-106.432
175.52,-106.42
175.54,-106.407
175.56,-106.395
175.58,-106.383
175.6,-106.371
175.62,-106.359
175.64,-106.347
175.66,-106.335
175.68,-106.323
175.7,-106.311
175.72,-106.299
175.74,-106.287
175.76,-106.275
175.78,-106.263
175.8,-106.251
175.82,-106.239
175.84,-106.226
175.86,-106.214
175.88,-106.202
175.9,-106.19
175.92,-106.178
175.94,-106.166
175.96,-106.154
175.98,-106.142
176,-106.13
176.02,-106.118
176.04,-106.106
176.06,-106.094
176.08,-106.082
176.1,-106.07
176.12,-106.058
176.14,-106.046
176.16,-106.034
176.18,-106.022
176.2,-106.01
176.22,-105.998
176.24,-105.986
176.26,-105.974
176.28,-105.962
176.3,-105.95
176.32,-105.938
176.34,-105.926
176.36,-105.914
176.38,-105.902
176.4,-105.89
176.42,-105.878
176.44,-105.867
176.46,-105.855
176.48,-105.843
176.5,-105.831
176.52,-105.819
176.54,-105.807
176.56,-105.795
176.58,-105.783
176.6,-105.771
176.62,-105.759
176.64,-105.747
176.66,-105.735
176.68,-105.723
176.7,-105.711
176.72,-105.699
176.74,-105.688
176.76,-105.676
176.78,-105.664
176.8,-105.652
176.82,-105.64
176.84,-105.628
176.86,-105.616
176.88,-105.604
176.9,-105.592
176.92,-105.58
176.94,-105.569
176.96,-105.557
176.98,-105.545
177,-105.533
177.02,-105.521
177.04,-105.509
177.06,-105.497
177.08,-105.485
177.1,-105.474
177.12,-105.462
177.14,-105.45
177.16,-105.438
177.18,-105.426
177.2,-105.414
177.22,-105.403
177.24,-105.391
177.26,-105.379
177.28,-105.367
177.3,-105.355
177.32,-105.343
177.34,-105.332
177.36,-105.32
177.38,-105.308
177.4,-105.296
177.42,-105.284
177.44,-105.272
177.46,-105.261
177.48,-105.249
177.5,-105.237
177.52,-105.225
177.54,-105.213
177.56,-105.202
177.58,-105.19
177.6,-105.178
177.62,-105.166
177.64,-105.154
177.66,-105.143
177.68,-105.131
177.7,-105.119
177.72,-105.107
177.74,-105.096
177.76,-105.084
177.78,-105.072
177.8,-105.06
177.82,-105.049
177.84,-105.037
177.86,-105.025
177.88,-105.013
177.9,-105.002
177.92,-104.99
177.94,-104.978
177.96,-104.966
177.98,-104.955
178,-104.943
178.02,-104.931
178.04,-104.919
178.06,-104.908
178.08,-104.896
178.1,-104.884
178.12,-104.873
178.14,-104.861
178.16,-104.849
178.18,-104.837
178.2,-104.826
178.22,-104.814
178.24,-104.802
178.26,-104.791
178.28,-104.779
178.3,-104.767
178.32,-104.756
178.34,-104.744
178.36,-104.732
178.38,-104.72
178.4,-104.709
178.42,-104.697
178.44,-104.685
178.46,-104.674
178.48,-104.662
178.5,-104.65
178.52,-104.639
178.54,-104.627
178.56,-104.615
178.58,-104.604
178.6,-104.592
178.62,-104.581
178.64,-104.569
178.66,-104.557
178.68,-104.546
178.7,-104.534
178.72,-104.522
178.74,-104.511
178.76,-104.499
178.78,-104.487
178.8,-104.476
178.82,-104.464
178.84,-104.453
178.86,-104.441
178.88,-104.429
178.9,-104.418
178.92,-104.406
178.94,-104.395
178.96,-104.383
178.98,-104.371
179,-104.36
179.02,-104.348
179.04,-104.337
179.06,-104.325
179.08,-104.313
179.1,-104.302
179.12,-104.29
179.14,-104.279
179.16,-104.267
179.18,-104.256
179.2,-104.244
179.22,-104.232
179.24,-104.221
179.26,-104.209
179.28,-104.198
179.3,-104.186
179.32,-104.175
179.34,-104.163
179.36,-104.152
179.38,-104.14
179.4,-104.128
179.42,-104.117
179.44,-104.105
179.46,-104.094
179.48,-104.082
179.5,-104.071
179.52,-104.059
179.54,-104.048
179.56,-104.036
179.58,-104.025
179.6,-104.013
179.62,-104.002
179.64,-103.99
179.66,-103.979
179.68,-103.967
179.7,-103.956
179.72,-103.944
179.74,-103.933
179.76,-103.921
179.78,-103.91
179.8,-103.898
179.82,-103.887
179.84,-103.875
179.86,-103.864
179.88,-103.852
179.9,-103.841
179.92,-103.829
179.94,-103.818
179.96,-103.807
179.98,-103.795
180,-103.784
180.02,-103.772
180.04,-103.761
180.06,-103.749
180.08,-103.738
180.1,-103.726
180.12,-103.715
180.14,-103.703
180.16,-103.692
180.18,-103.681
180.2,-103.669
180.22,-103.658
180.24,-103.646
180.26,-103.635
180.28,-103.623
180.3,-103.612
180.32,-103.601
180.34,-103.589
180.36,-103.578
180.38,-103.566
180.4,-103.555
180.42,-103.544
180.44,-103.532
180.46,-103.521
180.48,-103.509
180.5,-103.498
180.52,-103.487
180.54,-103.475
180.56,-103.464
180.58,-103.453
180.6,-103.441
180.62,-103.43
180.64,-103.418
180.66,-103.407
180.68,-103.396
180.7,-103.384
180.72,-103.373
180.74,-103.362
180.76,-103.35
180.78,-103.339
180.8,-103.328
180.82,-103.316
180.84,-103.305
180.86,-103.293
180.88,-103.282
180.9,-103.271
180.92,-103.259
180.94,-103.248
180.96,-103.237
180.98,-103.225
181,-103.214
181.02,-103.203
181.04,-103.192
181.06,-103.18
181.08,-103.169
181.1,-103.158
181.12,-103.146
181.14,-103.135
181.16,-103.124
181.18,-103.112
181.2,-103.101
181.22,-103.09
181.24,-103.079
181.26,-103.067
181.28,-103.056
181.3,-103.045
181.32,-103.033
181.34,-103.022
181.36,-103.011
181.38,-103
181.4,-102.988
181.42,-102.977
181.44,-102.966
181.46,-102.954
181.48,-102.943
181.5,-102.932
181.52,-102.921
181.54,-102.909
181.56,-102.898
181.58,-102.887
181.6,-102.876
181.62,-102.864
181.64,-102.853
181.66,-102.842
181.68,-102.831
181.7,-102.82
181.72,-102.808
181.74,-102.797
181.76,-102.786
181.78,-102.775
181.8,-102.763
181.82,-102.752
181.84,-102.741
181.86,-102.73
181.88,-102.719
181.9,-102.707
181.92,-102.696
181.94,-102.685
181.96,-102.674
181.98,-102.663
182,-102.651
182.02,-102.64
182.04,-102.629
182.06,-102.618
182.08,-102.607
182.1,-102.595
182.12,-102.584
182.14,-102.573
182.16,-102.562
182.18,-102.551
182.2,-102.54
182.22,-102.528
182.24,-102.517
182.26,-102.506
182.28,-102.495
182.3,-102.484
182.32,-102.473
182.34,-102.462
182.36,-102.45
182.38,-102.439
182.4,-102.428
182.42,-102.417
182.44,-102.406
182.46,-102.395
182.48,-102.384
182.5,-102.372
182.52,-102.361
182.54,-102.35
182.56,-102.339
182.58,-102.328
182.6,-102.317
182.62,-102.306
182.64,-102.295
182.66,-102.284
182.68,-102.272
182.7,-102.261
182.72,-102.25
182.74,-102.239
182.76,-102.228
182.78,-102.217
182.8,-102.206
182.82,-102.195
182.84,-102.184
182.86,-102.173
182.88,-102.162
182.9,-102.15
182.92,-102.139
182.94,-102.128
182.96,-102.117
182.98,-102.106
183,-102.095
183.02,-102.084
183.04,-102.073
183.06,-102.062
183.08,-102.051
183.1,-102.04
183.12,-102.029
183.14,-102.018
183.16,-102.007
183.18,-101.996
183.2,-101.985
183.22,-101.974
183.24,-101.963
183.26,-101.952
183.28,-101.941
183.3,-101.929
183.32,-101.918
183.34,-101.907
183.36,-101.896
183.38,-101.885
183.4,-101.874
183.42,-101.863
183.44,-101.852
183.46,-101.841
183.48,-101.83
183.5,-101.819
183.52,-101.808
183.54,-101.797
183.56,-101.786
183.58,-101.775
183.6,-101.764
183.62,-101.753
183.64,-101.742
183.66,-101.731
183.68,-101.721
183.7,-101.71
183.72,-101.699
183.74,-101.688
183.76,-101.677
183.78,-101.666
183.8,-101.655
183.82,-101.644
183.84,-101.633
183.86,-101.622
183.88,-101.611
183.9,-101.6
183.92,-101.589
183.94,-101.578
183.96,-101.567
183.98,-101.556
184,-101.545
184.02,-101.534
184.04,-101.523
184.06,-101.512
184.08,-101.502
184.1,-101.491
184.12,-101.48
184.14,-101.469
184.16,-101.458
184.18,-101.447
184.2,-101.436
184.22,-101.425
184.24,-101.414
184.26,-101.403
184.28,-101.392
184.3,-101.382
184.32,-101.371
184.34,-101.36
184.36,-101.349
184.38,-101.338
184.4,-101.327
184.42,-101.316
184.44,-101.305
184.46,-101.294
184.48,-101.284
184.5,-101.273
184.52,-101.262
184.54,-101.251
184.56,-101.24
184.58,-101.229
184.6,-101.218
184.62,-101.207
184.64,-101.197
184.66,-101.186
184.68,-101.175
184.7,-101.164
184.72,-101.153
184.74,-101.142
184.76,-101.132
184.78,-101.121
184.8,-101.11
184.82,-101.099
184.84,-101.088
184.86,-101.077
184.88,-101.067
184.9,-101.056
184.92,-101.045
184.94,-101.034
184.96,-101.023
184.98,-101.012
185,-101.002
185.02,-100.991
185.04,-100.98
185.06,-100.969
185.08,-100.958
185.1,-100.948
185.12,-100.937
185.14,-100.926
185.16,-100.915
185.18,-100.904
185.2,-100.894
185.22,-100.883
185.24,-100.872
185.26,-100.861
185.28,-100.851
185.3,-100.84
185.32,-100.829
185.34,-100.818
185.36,-100.807
185.38,-100.797
185.4,-100.786
185.42,-100.775
185.44,-100.764
185.46,-100.754
185.48,-100.743
185.5,-100.732
185.52,-100.721
185.54,-100.711
185.56,-100.7
185.58,-100.689
185.6,-100.678
185.62,-100.668
185.64,-100.657
185.66,-100.646
185.68,-100.636
185.7,-100.625
185.72,-100.614
185.74,-100.603
185.76,-100.593
185.78,-100.582
185.8,-100.571
185.82,-100.56
185.84,-100.55
185.86,-100.539
185.88,-100.528
185.9,-100.518
185.92,-100.507
185.94,-100.496
185.96,-100.486
185.98,-100.475
186,-100.464
186.02,-100.454
186.04,-100.443
186.06,-100.432
186.08,-100.421
186.1,-100.411
186.12,-100.4
186.14,-100.389
186.16,-100.379
186.18,-100.368
186.2,-100.357
186.22,-100.347
186.24,-100.336
186.26,-100.325
